yez _VERB_,1196
your instance,1017
your_PRON web_NOUN,6634
you_PRON forsaken,1516
your meditation_NOUN,3301
your_PRON nephew_NOUN,5819
your_PRON intuitive_ADJ,1126
you_PRON sooner_ADV,4609
your_PRON grandfather_NOUN,25675
your responsibility,12263
your_PRON sufferings,1128
your doctor,23639
your_PRON relations_NOUN,2472
your pursuit_NOUN,1486
you sorry_X,1683
you_PRON distinguish_VERB,1764
your skin,38484
young feller_NOUN,2427
your running_NOUN,1750
your painting_NOUN,2341
you yet,16961
you regret,7645
you_PRON embrace,2795
youth who,21645
you record_VERB,2448
youngest_ADJ person_NOUN,1574
your break_NOUN,1356
young_ADJ professionals_NOUN,3628
your_PRON provider_NOUN,1743
your pup_NOUN,4596
you was_VERB,50020
your eldest,1636
your_PRON warm_ADJ,3601
you sleeping_VERB,5220
you everyone_NOUN,1261
your_PRON rights_NOUN,7467
your shot_NOUN,2222
your poetry,1300
your bill,3559
you women_NOUN,3693
you_PRON son,4219
you_PRON fuck_VERB,6413
your_PRON wrist,6691
your analysis,8970
your thinking_NOUN,17758
younger_ADJ kids,3438
young_ADJ or_CONJ,10849
young_ADJ family_NOUN,5863
you borrow_VERB,2839
your_PRON hearing,3335
your_PRON tastes,2126
you conduct_VERB,4061
your_PRON sex,8962
your_PRON Raspberry_NOUN,1117
you each_DET,5317
you special_ADJ,1441
your main,11329
your_PRON help,75252
your_PRON heat_NOUN,1112
your academic_ADJ,3443
you_PRON update,1247
younger then_ADV,1060
your honour,13412
you_PRON introduced_VERB,1782
your lines,2774
you_PRON reject_VERB,3866
your conversion,1052
you depend_VERB,1607
your utmost,1404
you_PRON grasp,2279
you_PRON guilty_ADJ,1708
your candle,1222
your wound,3337
your errand,1359
you cried_VERB,2048
your pains,1858
you many,7959
your rock,1154
your_PRON concept_NOUN,2332
you_PRON advice_NOUN,2308
your_PRON teen,5014
you_PRON least,4505
your_PRON resolution,1568
yurt_NOUN ,_.,1015
you uncomfortable,4854
your object,3266
your clan_NOUN,2646
your_PRON hole_NOUN,1352
your_PRON timeline_NOUN,1311
your_PRON majesty_ADJ,1285
you rather,19489
your_PRON concerns,7085
your_PRON slow_ADJ,2255
you knock,3461
your_PRON eating_NOUN,3189
your sun,1080
you handle_VERB,12626
your_PRON agenda_NOUN,2129
your foundation_NOUN,2141
you_PRON allowed_VERB,5067
you spread,3076
you hid,2596
you_PRON observed_VERB,3179
your tale,1846
your workplace_NOUN,4906
you re,1998
you_PRON other,2512
young then_ADV,2156
your_PRON mission,12292
your_PRON vows_NOUN,2593
your endurance_NOUN,1049
your calories_NOUN,1040
you_PRON don_VERB,1370
you play_VERB,39211
youngsters_NOUN who,2429
your_PRON animal_NOUN,2106
your betters,1107
you_PRON away,41068
your costume,1320
your_PRON example,3733
your service_NOUN,28110
your_PRON better,2516
your_PRON giving,1896
your acceptance,2475
your_PRON false,1705
your_PRON vagina_NOUN,2063
you_PRON great_ADJ,5395
you split,1783
you_PRON when_ADV,132660
your taking,1839
you_PRON excited_VERB,3415
your praise_NOUN,4675
your textbook,1771
young captain,2011
you_PRON convey,1141
your_PRON friendships,1174
yourself would,1817
your hospital,2893
your_PRON leader_NOUN,3920
you mentally,1392
your mate_NOUN,7846
you provoke_VERB,1260
you_PRON insane,3519
your_PRON burden_NOUN,2230
your_PRON poems_NOUN,1349
your_PRON approach,9926
your_PRON talents_NOUN,6264
your addiction_NOUN,1356
your_PRON umbrella,1207
your_PRON acts,1376
young Princess,1116
your_PRON neighbour,5652
you squeeze,2401
your lane_NOUN,1023
your expectations,11200
you_PRON convert,1783
your_PRON shaft,1548
young_ADJ lieutenant_NOUN,3210
your toe_NOUN,1779
your willingness,4509
your investigations,1084
your_PRON weekly_ADJ,2091
your difficulties_NOUN,1759
your target_NOUN,15785
your corporate_ADJ,1817
your poor,12981
your_PRON eyes_NOUN,221067
yourself !_.,33177
your guides,1267
you hurting,1100
you_PRON cross_VERB,10546
your_PRON site,15185
yourself_PRON the_DET,19603
your crimes,2866
young_ADJ Henry,1423
you multiply_VERB,1550
you_PRON should,751449
you_PRON squeeze,2401
your voice,53788
your partnership_NOUN,1075
you wrap,2046
young_ADJ Duke_NOUN,1356
your regard_NOUN,1157
your desire,15473
you_PRON really_ADV,306298
your_PRON mental_ADJ,12835
you_PRON closed_VERB,1535
you plainly,2054
yourself ..._.,5511
your vital_ADJ,1163
your_PRON guardian,3930
your band,2015
your approval_NOUN,5209
you cultivate_VERB,2493
you selected_VERB,4631
your Life,1573
you_PRON day_NOUN,1536
your_PRON vegetables,1491
your past_ADJ,5745
your_PRON fill_NOUN,4081
you_PRON arrived_VERB,14535
your arrogance_NOUN,1183
you_PRON reported_VERB,1380
your milk,2680
you_PRON disapprove,1008
young brother_NOUN,3856
you_PRON concerning,1807
you fellers_NOUN,1025
younger_ADJ readers,1402
yours_PRON ?_.,48264
your_PRON relationship,44752
yong _NOUN_,2055
you_PRON wash_VERB,5042
you limit,1495
your scalp,1638
you_PRON dwell,2140
your dead_ADJ,4778
you_PRON sleeping_VERB,5220
you climbed,1464
you motivated_VERB,1176
your anchor,1133
your nation_NOUN,3092
your bet_NOUN,1305
your career,38062
your palace,2232
your ticket_NOUN,7020
your_PRON things_NOUN,17972
youth to,21816
yonder_NOUN is,1669
you_PRON came,135149
yourself can_VERB,2269
you deal,13658
your ultimate_ADJ,3241
you_PRON kindly_ADV,8039
yolk_PRON sac,1448
you_PRON translate_VERB,1622
your_PRON kindness,18188
you project,1247
you confirm_VERB,2618
your audience,32915
your_PRON assets,4809
you_PRON switch,3705
you begin,54248
you certainly,11169
you_PRON though_ADV,3711
your lucky_ADJ,2986
young Jewish_ADJ,2397
you dressed_VERB,4339
you_PRON discern,1382
your_PRON opponents,3439
your_PRON mirror,1482
you_PRON both,101283
your street_NOUN,2006
you personally,13464
your_PRON handwriting,1853
you over_ADV,2782
you_PRON pack_VERB,3625
young_ADJ writers_NOUN,2871
you_PRON embark_VERB,1796
your_PRON signature_NOUN,4357
your_PRON honey_NOUN,1012
your veterinarian,2146
your description,3712
your storage_NOUN,1635
young_ADJ teenager,2231
your_PRON mask,2197
your_PRON uncles,1245
you pick,24398
you decline,1214
your_PRON manhood_NOUN,1361
your processes_NOUN,1038
your_PRON dirty,4713
you sure,167886
your cars,1010
your_PRON respects,1738
your investments,3051
your_PRON homeland_NOUN,1483
you_PRON will,2276801
your_PRON niece,5664
your_PRON fish,4032
your_PRON ranch_NOUN,1727
your plan_NOUN,33804
you_PRON design_VERB,4916
you threaten,2597
young_ADJ and,169595
you looked,32910
your dining,1141
youth_NOUN )_.,2949
your_PRON behaviour,5264
youngest_ADJ member_NOUN,2376
your_PRON turn_NOUN,26151
your_PRON favorite,57170
yonder ,_.,13389
your_PRON employer_NOUN,12475
your_PRON moods,1091
you cheated,1752
yourself up_ADP,4166
youths ',4712
your majesty,24155
young_ADJ kids,5562
your_PRON couch_NOUN,1829
your parent_NOUN,6189
youngest_ADJ to_PRT,1125
your dining_NOUN,1141
your clinical,2707
your_PRON final_ADJ,12830
your_PRON marketing_NOUN,6039
your_PRON duties,7283
your_PRON surroundings,7142
your_PRON master_NOUN,30127
your grandfather_NOUN,25675
youngest brother_NOUN,8193
you supposed,9354
you hired_VERB,3469
you_PRON nervous_ADJ,5166
your_PRON new,75301
you complete_ADJ,1981
your shape_NOUN,1001
your grandmother_NOUN,22967
young_ADJ school,1059
your_PRON command_NOUN,8629
you sleep_VERB,32837
your_PRON channel,1474
you cooking,1227
your_PRON vibration,1698
your sight_NOUN,8557
your account_NOUN,21971
yourself the,19604
you held_VERB,6894
your practice_NOUN,17959
your welcome,1763
your_PRON son_NOUN,84797
your wallet_NOUN,6352
your_PRON dinner_NOUN,11881
your beliefs_NOUN,9629
you work,82227
your query,1626
you her,9023
you regarding_VERB,1944
your_PRON proposal,8132
you reckon_VERB,8213
you_PRON silly_ADV,1868
you order_NOUN,1280
you_PRON probably_ADV,47981
you slide_VERB,4128
your cooking,3866
you witness_VERB,2255
your_PRON subscription,1148
your_PRON cultural_ADJ,1460
you woke_VERB,6359
your early_ADJ,4743
your marketing,6041
youngest_ADJ ,,12664
your_PRON married,1076
youth_NOUN but_CONJ,1434
your_PRON accident_NOUN,1974
youth '_PRT,2115
you_PRON discover_VERB,19045
yourself_PRON and_CONJ,97102
you_PRON ought,51836
you so_ADP,14019
young were_VERB,1960
young_ADJ gay,1188
yore _NOUN_,4517
your_PRON loins_NOUN,1512
you tomorrow,37968
your_PRON effort_NOUN,4285
young from,1430
you split_VERB,1757
your_PRON safe,3675
your_PRON spell,2018
yoke .,5614
young wives,1412
you wear,23317
yourself_PRON so,7505
your_PRON free,7059
you_PRON adopt_VERB,3654
your_PRON difficulties_NOUN,1759
you_PRON expected_VERB,9998
you_PRON arrest,1508
you fond_VERB,1235
ys_X ys_X,1130
your behalf,12779
your_PRON palms,5197
yourself_PRON down,6191
you_PRON honestly,7981
young_ADJ when,5644
you many_ADJ,6032
your_PRON charge_NOUN,3685
your_PRON days_NOUN,13474
youngest to,1125
you_PRON get,659309
your_PRON teaching_NOUN,8542
your seat,13407
you_PRON self,1506
your forehead,8208
you respect_NOUN,1107
your vow,1423
you concerning,1807
you oughtn't_VERB,1205
you_PRON free,20504
young_ADJ "_.,4846
yourself _VERB_,156955
you myself_PRON,8437
your circumstances_NOUN,6281
you my,90118
your knowing_VERB,1520
your_PRON initial_ADJ,9265
you._ADJ _._,1931
your_PRON bets_NOUN,1006
your_PRON line,8360
your_PRON app_NOUN,7546
your ..._.,11654
your_PRON rod,1464
your Creator_NOUN,2034
your_PRON pot,1731
you suffer_VERB,14897
your trip,14506
your_PRON present,17826
your_PRON having,4723
your conscience,11063
your driving,2083
you_PRON mark,3033
your_PRON boot,1272
your_PRON towns_NOUN,1222
your_PRON employment_NOUN,2736
you always,92664
your_PRON majesty,24155
you_PRON kidnapped,1071
you abide,1545
your_PRON simple,1232
your_PRON study,17251
your_PRON ma,2823
yours as_ADP,1980
your profession_NOUN,6008
your shorts_NOUN,1380
you startled_VERB,1069
your_PRON locker_NOUN,1381
you_PRON messing_VERB,1326
your_PRON reference_NOUN,3494
you worried_VERB,11945
you express,5286
your lessons_NOUN,4453
young researchers_NOUN,2045
yours -_.,6163
young hero,4022
you flew,1557
your_PRON glory,5226
young_ADJ ?_.,7885
you configure,1762
your sugar,1379
you_PRON Jesus,1132
young_ADJ Jewish,2474
youngster_NOUN was,1023
yourself I,1546
you satisfied,7935
your taxable_ADJ,1509
your completed_VERB,1058
you answer,23161
you along_ADP,8259
your toilet,1231
your_PRON cells,4082
you_PRON responded,1456
your window_NOUN,6805
your_PRON trauma_NOUN,1036
your folly,1385
young_ADJ (_.,6975
you_PRON wind,2515
you caught,7723
your_PRON needs,24935
your bottom_NOUN,2435
you_PRON borrow_VERB,2839
you_PRON hike,1223
your salary_NOUN,5935
your tasks_NOUN,2542
youth_NOUN about,1151
your loins_NOUN,1512
your_PRON desk,14037
you kidding_VERB,23707
your_PRON psychic_ADJ,1110
your staff_NOUN,13486
your goodness_NOUN,5468
you sad,4581
you_PRON afterwards,1986
youth development,4964
you_PRON add_VERB,28112
your_PRON retirement,5175
your page_NOUN,4036
your coat_NOUN,11536
your headache_NOUN,1179
yourself _PRT_,172587
yourself by,12121
your systems,3422
you_PRON lower,3529
you_PRON mean_VERB,458688
young Irish_ADJ,1057
your_PRON supply_NOUN,1758
your_PRON ingredients_NOUN,1673
you bow,1039
young infants,3763
yourself I_PRON,1546
your_PRON clothes,39167
your_PRON supper,3614
your_PRON notice,3029
you_PRON confess,3364
your document_NOUN,4542
you only,78292
you can,3749904
your low_ADJ,1715
your_PRON only_ADJ,17068
you liked_VERB,23406
you_PRON allowed,5067
you_PRON joining_VERB,1240
you hated_VERB,5468
you direct,3162
you_PRON chose,23121
you regarding,1944
your doings,1757
yolk_NOUN _CONJ_,2392
your_PRON sorry,2362
your science,1682
you twenty_NUM,3838
you rotate_VERB,1219
your cue,1377
your biggest_ADJ,6143
you_PRON short,1033
you_PRON wet,1972
your faithful_ADJ,3313
you rejected,1541
your earliest,2306
you_PRON became,12867
you gonna,15618
you twenty,3838
your_PRON place_NOUN,58303
your lesson_NOUN,5764
young_ADJ servant_NOUN,1367
your_PRON assignments,1239
your burden,2230
yourselves_PRON _ADV_,9440
your_PRON audio,1035
yourself because,3366
young faces_NOUN,1951
you stretch_VERB,2107
your crazy_ADJ,1963
your_PRON place,58303
young love_NOUN,2804
you_PRON asshole,1420
your_PRON marketing,6039
your_PRON homes_NOUN,3527
you_PRON lower_VERB,2986
your ability,43989
you refused_VERB,6145
your_PRON blood_NOUN,35998
you_PRON compare,7944
your arm,29594
your_PRON shoulder,18167
you stick,8487
youngsters to_PRT,1994
your_PRON esteemed_VERB,1605
you included,2173
your_PRON net,3097
you_PRON beyond_ADP,3125
your organization,44450
young school,1059
young can_VERB,1059
you hook_VERB,1243
you_PRON just_ADV,287767
your_PRON eyebrows,2521
your_PRON small_ADJ,4766
your disciple,2911
your_PRON Google_NOUN,1851
you_PRON under_ADP,12095
your_PRON inner,27308
your_PRON sadness_NOUN,1332
youth gangs,1082
you_PRON wanted_VERB,141974
you sort_VERB,1858
your_PRON estimate_NOUN,1777
yolk of,2757
you nowhere_ADV,1716
your_PRON honesty,3428
you his,18361
your thigh_NOUN,3423
your farm,4205
you dead_ADV,1451
you watching,4561
you_PRON given_VERB,5792
your warm,3694
you_PRON whether,10018
you_PRON shiver_VERB,1013
you_PRON living,6152
you want,1844540
your_PRON play,3187
your_PRON boots,6573
your_PRON resolve,1515
your sorry,2362
you invite,6966
you_PRON drunk_ADJ,3583
your_PRON features,1511
you_PRON 1_NUM,1261
your_PRON ancient_ADJ,1223
your decisions,7679
your_PRON profit,2141
your mirror,1482
your_PRON knowledge,31671
your online_ADJ,4349
your top_ADJ,5822
your desire_NOUN,15472
your_PRON discussion_NOUN,2937
yours_ADJ ,_.,1536
young_ADJ learners,4513
your mindset_NOUN,3658
you understand_VERB,203004
your_PRON changes,2400
your_PRON teeth,22291
you guilty_ADJ,1708
your_PRON pipe_NOUN,1969
your_PRON heritage_NOUN,1946
your sacrifices,1381
your coffee_NOUN,9406
you_PRON accomplish_VERB,4156
you persist_VERB,4029
you_PRON approach,15294
young Indian_ADJ,2190
your_PRON mark_NOUN,3562
you win,20541
you_PRON eaten,6636
you_PRON count_VERB,10670
your daughters,7878
york ,_.,2527
yourselves _DET_,4910
your weekend,2341
you_PRON matter_VERB,1350
your_PRON radio_NOUN,1347
your bright,1589
you control_VERB,7861
you perhaps,3900
your journey_NOUN,29616
your generations,2098
your_PRON foes_NOUN,1209
your output,1203
your_PRON soil,2439
your_PRON mood_NOUN,10011
your_PRON charm,1701
you opened,6066
your moment_NOUN,2109
you arrange_VERB,4628
your sensitive,1024
you come,309393
your_PRON valuable,2439
your Social_NOUN,1293
your waking,1842
you chase_VERB,2098
your essential_ADJ,1216
your occupation_NOUN,1815
young male_ADJ,1579
you_PRON sacrifice_VERB,1981
your all_DET,2998
young_ADJ captain,2010
your version_NOUN,3414
you_PRON greet,1817
your parent,6190
you_PRON constantly,3997
your truth,6916
yourself_PRON !,33177
you demand,3298
you_PRON split,1783
you selling,1715
you_PRON permit_VERB,3783
your_PRON positive_ADJ,2848
you welcome,2883
you deposit,1169
your issue,2490
yourself _._,907534
younger_ADJ daughter_NOUN,5295
your sound,1442
you_PRON Sir_NOUN,1575
you flip,1972
your fate,9505
yours_PRON _PRON_,5359
you_PRON defeat_VERB,2028
your_PRON circumstances_NOUN,6281
you destroy,4377
you don,1371
your_PRON immediate_ADJ,5854
young male,8612
you_PRON remain_VERB,13497
your_PRON description,3710
you moving_VERB,4289
you_PRON truly_ADV,25108
you_PRON walked,14214
your nerve_NOUN,2223
your song,3921
your stress_NOUN,6002
you_PRON heard,74337
you_PRON slipped,1471
you_PRON stick_VERB,8486
your internal_ADJ,6727
you_PRON experiencing_VERB,1110
you_PRON stroll,1080
you_PRON need,954944
you_PRON knew_VERB,101844
you locked,2733
yonder_NOUN ._.,6752
you expose,1820
you_PRON propose,16611
your_PRON initial,9272
your sort,2044
your_PRON investigations,1084
your_PRON destination_NOUN,9652
you_PRON swore_VERB,2149
you_PRON swallow,2351
your_PRON different,1296
your_PRON guns_NOUN,4094
you maintain,6114
you create_VERB,38688
your shower,2234
your_PRON thighs,8441
you_PRON subscribe_VERB,1215
you must_VERB,650613
your soldier,2430
your reply,2995
your_PRON faith,37169
your bedtime,1416
you_PRON answered,7899
you yell_VERB,1540
you_PRON obey_VERB,4519
your_PRON comrade,1107
your equal_ADJ,1710
you_PRON link,1138
your_PRON fame_NOUN,1768
your steadfast_ADJ,1051
your_PRON human_ADJ,5999
your_PRON ice,1748
you remain_VERB,13497
you eventually_ADV,3692
you_PRON thirsty,1170
you_PRON perceive,11013
your entry_NOUN,1820
your precious_ADJ,10844
you out,193592
young_ADJ apprentice,1166
you father_NOUN,1112
you_PRON sang_VERB,1655
you_PRON require,15623
your_PRON blue_ADJ,1658
you_PRON rotate,1219
you_PRON inspire_VERB,1253
your eyesight,1349
your adversary_NOUN,3853
your_PRON respect,2402
your_PRON young_ADJ,13325
your aims_NOUN,1112
youth_NOUN organizations_NOUN,2015
you sick_ADJ,10054
your_PRON measurements_NOUN,1284
your_PRON change,2856
you everywhere,5220
your_PRON prisoner_NOUN,2408
your_PRON race,5926
your_PRON concubine_NOUN,1299
you note_VERB,5388
you bound_VERB,2007
you returned_VERB,6444
yr_NOUN _._,18251
your purchase,2862
you got,212965
you_PRON unable_ADJ,1331
your_PRON spiritual,13342
young for_ADP,12916
you attribute,1409
your degree_NOUN,3514
your foes_NOUN,1209
you_PRON operate,3161
you_PRON drop,10730
your broker,1299
you_PRON pulled,6436
you accepted,4025
your_PRON nurse_NOUN,1668
yucca_NOUN _._,1311
your girlfriends_NOUN,1398
you_PRON included,2173
you written_VERB,2020
your_PRON viewpoint_NOUN,1208
you taste,6303
you_PRON sitting_VERB,7549
your_PRON college,6197
your_PRON knuckles_NOUN,1088
you entertain_VERB,1595
you_PRON accept,24326
young shoulders_NOUN,1184
your_PRON skin,38481
you_PRON vote_VERB,2842
yours does,1412
you we,16445
young_ADJ scientist_NOUN,1358
your_PRON authority,5294
you recently,3505
your_PRON circumstances,6281
your_PRON pelvis,3119
your corporation,1465
you_PRON purchase_VERB,6046
you assist_VERB,1459
you observed,3179
young then,2315
you thirsty,1170
you where_ADV,32500
yourself in._ADP,1034
you _CONJ_,1286314
you_PRON suck_VERB,4185
yourself permission,2828
your_PRON adventures_NOUN,2339
you_PRON open_ADV,1141
you advise,5676
you sew_VERB,1077
your_PRON duties_NOUN,7283
your ultimate,3242
you_PRON normally_ADV,7219
you stopped_VERB,10259
you_PRON appreciate,7156
your_PRON dick,8391
you_PRON intentionally_ADV,2114
your_PRON spear,1010
you scared_VERB,10526
you end,22054
your_PRON loyalty_NOUN,5372
you_PRON conducted,1023
your weapon,6360
your_PRON livelihood_NOUN,1034
you wish_VERB,185410
yourself 1,1918
your_PRON pardon_NOUN,44400
your_PRON learning,10626
you supposed_VERB,9354
your_PRON fitness,2396
your_PRON vanity_NOUN,1235
your action_NOUN,5674
your positive,2855
you_PRON shot,5150
your_PRON might_NOUN,3879
you judge,7262
you watched,4504
your_PRON baby,41145
your recollection_NOUN,1080
you My_PRON,1374
yours_PRON _ADV_,35149
you_PRON what_PRON,174298
you consult_VERB,2199
your temperament_NOUN,1347
you_PRON wrote,18434
your flaws_NOUN,1101
your Honor_NOUN,3279
your default_NOUN,1992
you_PRON hand_VERB,5708
you_PRON sort_ADV,1035
your attachment_NOUN,1333
you disapprove,1008
you_PRON silly,4684
you_PRON questioning_VERB,1288
your_PRON secretary_NOUN,3003
your_PRON weekend,2341
you spending,1799
your_PRON outline_NOUN,1442
you_PRON Sir,1575
yours too,2900
your portion,1859
young_ADJ buck,1593
you mix_VERB,3221
your_PRON betrothed_NOUN,1038
your_PRON papa_NOUN,3932
your written,2395
you screaming,1357
young_ADJ talent,1708
your_PRON parent_NOUN,6189
young _NUM_,11994
you eventually,3692
your_PRON undivided_VERB,1163
you_PRON seemed,8206
your moves_NOUN,1190
your case_NOUN,32476
your Heart_NOUN,1362
your_PRON pipe,1969
young reporter_NOUN,1637
your_PRON heavy_ADJ,1047
you_PRON made_VERB,87041
your task,6853
your_PRON .,1288
you shouting,2028
your agent_NOUN,3859
your_PRON involvement,2942
your_PRON offer,11984
you_PRON torture_VERB,1087
yourselves_PRON at_ADP,1594
your Father,14845
your instinct_NOUN,1658
your_PRON soldier_NOUN,2430
your_PRON hole,1364
you_PRON indulge_VERB,1246
your_PRON wedding_NOUN,17199
your teams_NOUN,2037
your projects,3340
you very_ADV,66751
your_PRON fridge,2636
your hot,6515
your_PRON qualifications_NOUN,1664
you balance_VERB,1597
you missed_VERB,13532
your headache,1179
your pleasures_NOUN,1230
you swim_VERB,2803
your annual_ADJ,2852
you_PRON occupy_VERB,1317
your_PRON male_NOUN,1918
youths_NOUN are,2140
you_PRON combine,3571
you hanging,2602
your_PRON exit,1093
your companion_NOUN,4496
you what_PRON,174298
your peace,8982
you angry_ADJ,10482
yourself from_ADP,26140
yolk of_ADP,2757
your anxiety,6563
young eyes_NOUN,2690
your student_NOUN,5118
you_PRON offering,1990
your_PRON type_NOUN,5580
you tie,2856
you_PRON parked_VERB,1010
your_PRON lordship,12685
you something,99386
you_PRON recite,1496
your command_NOUN,8629
your command,8791
your species,1825
you done,47124
young scholar_NOUN,2024
you_PRON definitely_ADV,8803
you support_VERB,6768
your result,2252
you_PRON book,3262
your_PRON diary_NOUN,2530
your Lord,7764
you_PRON pour,3978
young women,106993
your making_NOUN,1167
yourself away_ADV,4236
your covenant,1100
yourself_PRON here_ADV,2552
you dwell,2140
your_PRON subject,11591
you learned_VERB,32391
young artist_NOUN,4517
you bury,1781
you_PRON transform_VERB,1318
your gifts,6532
your_PRON strange,1031
your_PRON version,3414
you spin,1188
yu_NOUN _VERB_,2526
you_PRON so,257542
your summer,1959
yuan _NOUN_,4680
your motivation_NOUN,4351
your_PRON surprise_NOUN,2265
your_PRON moods_NOUN,1091
you disappeared,2834
your_PRON gloves,1956
you_PRON smell,10610
you honestly,7981
your participation_NOUN,2297
you_PRON You_PRON,2811
you participate_VERB,2697
your requests,3386
your workplace,4913
your_PRON records_NOUN,3227
yummy ,,1230
your rich_ADJ,1230
you tried,28151
young_ADJ teacher_NOUN,2485
your_PRON laptop_NOUN,6337
you be_VERB,212876
your_PRON angel_NOUN,1105
younger to_PRT,1393
youth_NOUN _CONJ_,71519
you deem_VERB,3212
you decided,20245
your bullshit_NOUN,1710
your physique,1017
your bosom_NOUN,2908
your_PRON achievements,2930
your grocery,1356
yours_PRON to,16388
you_PRON shift_VERB,2692
your_PRON veterinarian,2146
young_ADJ folk_NOUN,1858
your_PRON payments,1034
your_PRON specialty_NOUN,1944
you_PRON communicate_VERB,5878
you_PRON initially_ADV,2107
your fault_NOUN,60107
your total_ADJ,5505
you_PRON A,1539
youth work,4432
your escort,1349
your_PRON countrymen_NOUN,2345
your head,216177
you_PRON someone_NOUN,1886
your specialty,1944
your shame,2252
your_PRON original_ADJ,9834
you_PRON easily_ADV,2833
yourself into_ADP,21111
your_PRON sensitive_ADJ,1024
your_PRON vacation_NOUN,3534
your_PRON concept,2332
youngsters_NOUN in,2054
your evaluation_NOUN,2528
your psyche,1642
your union_NOUN,1607
you whole,2024
you_PRON trace_VERB,1572
you willingly,1358
you convert_VERB,1783
young creature_NOUN,3876
your_PRON musical,1070
your chakras,1076
your_PRON powerful_ADJ,1281
you_PRON reward,1133
you_PRON entirely_ADV,1667
your_PRON results_NOUN,13110
you sigh,1275
you_PRON "_.,104000
yoke_NOUN is,2373
you_PRON prioritize_VERB,1110
your pocket_NOUN,18540
your mission_NOUN,12292
young professionals_NOUN,3628
you connect,7989
you_PRON spoke_VERB,18152
your thumb_NOUN,9923
you_PRON to,2657726
young_ADJ shepherd_NOUN,1079
your_PRON chin_NOUN,6557
yttrium_NOUN _NOUN_,2076
you_PRON spending,1798
young charge_NOUN,1207
youthfulness _ADP_,1378
your_PRON activities_NOUN,4478
you_PRON stayed_VERB,8550
your loyal,1469
your_PRON desktop_NOUN,2633
youth from,7088
youth culture,6762
your principles,2533
you belong,20270
you warm,5279
your users_NOUN,5211
you_PRON listening_VERB,8918
you referred_VERB,1106
yonder_NOUN ?_.,2251
you dream_VERB,8133
your_PRON swords_NOUN,1728
your_PRON tummy,2821
you_PRON exactly_ADV,9185
your_PRON boy_NOUN,8010
yrs_NOUN .,4544
your chicken,1733
your flight,7159
you deal_VERB,13656
your_PRON fortunes_NOUN,1352
your_PRON recovery_NOUN,5071
your dying,1428
young_ADJ sister_NOUN,2461
your favorite,57277
young Mrs._NOUN,1057
young black_ADJ,12315
youths_NOUN with,1843
you_PRON that_ADP,407564
your_PRON bosom,2908
your ribs,2936
youth_NOUN on,3424
yourself saying,1058
your vocal_ADJ,1033
youth_NOUN programs_NOUN,1254
your_PRON weapon_NOUN,6360
your_PRON transgressions_NOUN,1293
you forth,1494
your servants_NOUN,9301
you_PRON withdraw_VERB,2078
youth !,3978
youre_ADJ _NOUN_,1317
yð Þ,1227
yourself until,1487
your_PRON targets_NOUN,1416
yoke _._,17709
you described_VERB,4005
yolk ,_.,3639
your short_ADJ,3119
your manners,4320
your_PRON objection,1464
your_PRON cabin_NOUN,4187
you_PRON kin,2132
your crimes_NOUN,2865
you envision_VERB,2267
your_PRON full,13838
your horses,7286
your carriage,2831
you raise,8941
you known,7896
your access,1805
you_PRON to_PRT,2657726
your beloved_ADJ,7501
young and,169902
your benefits_NOUN,1302
young_ADJ lady,157735
your_PRON younger,3625
your_PRON a,1887
your anger_NOUN,16583
youth_NOUN would_VERB,2665
you_PRON one,58945
you knowing_VERB,2116
your mail,2340
your buddies_NOUN,1677
you_PRON hoping,2975
your_PRON Lordships,1386
you structure,1013
your_PRON corner_NOUN,2262
your_PRON kidneys_NOUN,1551
your_PRON tongue_NOUN,44317
you imagine,49752
you sought,2505
you helped,10546
your charm,1701
your_PRON organs,1629
your_PRON listening_NOUN,1519
young_ADJ again,5429
your worry_NOUN,1484
your_PRON not,4147
your nephew,5819
your flowers,1936
your_PRON arrest,2081
your nearest,1947
you sacrifice_VERB,1981
your busy,2253
young_ADJ peasant,1307
your_PRON diary,2569
you ask_VERB,162799
your_PRON judgement_NOUN,2876
your_PRON coat,11536
young "_.,4850
you_PRON recall_VERB,14786
your_PRON operating_NOUN,2866
yours_PRON is,20873
your inner_NOUN,1230
your loyalty_NOUN,5372
you thought,81352
you paint_VERB,3835
yourself_PRON without_ADP,2425
your_PRON mouths_NOUN,1984
youth participation_NOUN,1333
you_PRON talkin,1542
your faith,37173
your limitations,1792
your sides,4988
your_PRON basket_NOUN,1389
you_PRON run_VERB,50764
you_PRON pull_VERB,18211
your significant,2252
you_PRON cancel,1066
your intuitive_ADJ,1126
yolk_NOUN _ADP_,5173
you_PRON up_ADP,29242
you_PRON anytime,1526
your_PRON lower_ADJ,6801
you discover_VERB,19045
you enjoyed_VERB,21694
your_PRON kit,1267
your_PRON trial,2575
your culture_NOUN,5575
your seed_NOUN,4229
younger_ADJ was,1079
your breast,6401
you_PRON hung_VERB,1684
you_ADJ -,23595
your_PRON carriage_NOUN,2830
youngsters_NOUN _._,12880
your treatment,4458
your temples_NOUN,1011
you_PRON draw,16269
york_ADJ _NOUN_,2336
your contacts_NOUN,3540
your digestive,2238
your_PRON pay_NOUN,3673
your bucket,1802
your_PRON objections,1013
your identity_NOUN,16933
your_PRON unit_NOUN,3729
young one_NOUN,3144
your you_PRON,1674
your devotion_NOUN,2718
